State Name,Univesity Name ,College/Stand Alone Institution
Andhra Pradesh,"Acharya Nagarjuna University, Guntur",Acharya N.G.Ranga College of Education
Andhra Pradesh,"Acharya Nagarjuna University, Guntur",St. Peter and G. Krishna College of Education
Andhra Pradesh,"Acharya Nagarjuna University, Guntur",Kalikamba College of Education
Andhra Pradesh,"Acharya Nagarjuna University, Guntur",S.S. and N. College
Andhra Pradesh,"Acharya Nagarjuna University, Guntur",Nalanda College of Education
Andhra Pradesh,"Acharya Nagarjuna University, Guntur",Annabattuni Satyanarayana Degree College
Andhra Pradesh,"Acharya Nagarjuna University, Guntur",M.L. College of Pharmacy
Andhra Pradesh,"Acharya Nagarjuna University, Guntur",Shivani Degree College
Andhra Pradesh,"Acharya Nagarjuna University, Guntur",Repalle Christian College
Andhra Pradesh,"Acharya Nagarjuna University, Guntur",Qis College of Education
Andhra Pradesh,"Acharya Nagarjuna University, Guntur",Adarsa Degree College for Women
Andhra Pradesh,"Acharya Nagarjuna University, Guntur","Pratibha Degree College, Pedanandipadu"
Andhra Pradesh,"Acharya Nagarjuna University, Guntur",G.V.and A.D.S.L. College of Education
Andhra Pradesh,"Acharya Nagarjuna University, Guntur","Radha Degree College, Vinukonda"
Andhra Pradesh,"Acharya Nagarjuna University, Guntur",Vision Institute of Sciences and Technology
Andhra Pradesh,"Acharya Nagarjuna University, Guntur","Sri Harshini Degree College, Ongole"
Andhra Pradesh,"Acharya Nagarjuna University, Guntur",Hindu College of Pharmacy
Andhra Pradesh,"Acharya Nagarjuna University, Guntur",N.T.R Memorial Degree College
Telangana,"Acharya NG Ranga Agricultural University, Hyderabad",NA
Punjab,ADESH UNIVERSITY,"College of Nursing, Adesh Institute of Medical Sciences and Research, Bathinda"
Punjab,ADESH UNIVERSITY,NA
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",Pragyna Degree college
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",V.S.Lakshmi Degree College for Women
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",S.M.B.T.A.V. and S.N. DEGREE COLLEGE
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",Y.R.College of Arts and Science and Tech
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",SPACES Degree College
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",SRI Y.N. COLLEGE
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari","Siddardha Degree College, Tuni, East Godavari"
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",S.V.D. GOVT. DEGREE COLLEGE FOR WOMEN
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari","Govt.Degree College, Mandapeta"
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",K.P.R. and J.L. SIDDHARTHA DEGREE COLLEGE
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",SREE MARUTHI DEGREE COLLEGE
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",B.G.B.S. COLLEGE FOR WOMEN
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari","Aditya Degree College, Cinema Road, Tatipaka"
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",M.S.S.Degree College
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari","SRI GOWTHAMI DEGREE COLELGE, NARSAPUR, W.G.DIST"
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",S.V.J.V. SANSKRIT COLLEGE
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",V.K.V.Govt.Degree College
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",S.K.V.T.Degree College
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",A.S.N.M. GOVT. DEGREE COLLEGE FOR MEN
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",V.S.M.College
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",CHALLA SATYANARAYANA SARMA DEGREE COLLEGE
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",Ln.G.V.Rao Modern Degree College
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",D.N.R. (A) COLLEGE
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",SIR C.R.R. COLLEGE
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",Padmasri Dr. B.V. Raju Institute of Computer Education
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",Ch.S.D. St. THERESAS (A) COLLEGE FOR WOMEN
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",St.Pauls Degree College
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",SRI KARIBANDI SUBBARAO MEMORIAL DEGREE COLLEGE
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",Miriam Degree College
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",SRI ABN and PRR COLLEGE OF SCIENCE
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",SRI SRINIVASA DEGREE COLLEGE
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",C.N.R. Degree College
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",D.R.G.Govt.Degree College
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",D.N.R. GOVT. DEGREE COLLEGE FOR WOMEN
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari","Govt.Degree College, Razole"
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",K.A. and H.L. DEGREE COLLEGE
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari","Pragathi Degree College, Kakinada, E.G.Dist."
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",NA
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",Sathabdhi Degree College
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",S.C.I.M.Govt.Degree College
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",D.L.R.Degree College
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",BRILLIANTS DEGREE COLLEGE
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",NOVA DEGREE COLLEGE
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",SVDandSGL College of Management and Technology (Formerly Samhitha College of Management and Technology
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",VIKAS DEGREE COLLEGE
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari","A.S.Govt.Degree College for Women, Kakinada"
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",Mohan Degree College
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari","Aditya Degree College, Santinagar, Kakinada"
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",SVKP and Dr. K.S. Raju Arts andScience College
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari","V.V.S. Degree College, U.Kothapalli"
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",SIR C.R.R. COLLEGE FOR WOMEN
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",Sri Padmavathi Mahila Degree College
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",Smt. SKR Degree and PG College for (W)
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",P.E.S.Degree College
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",MATTREDDY DEGREE COLLEGE
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",S.K.S.D. MAHILA KALASALA
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",Miriam College of Education
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari","Govt. College, Rajahmundry"
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",G.B.R.Degree College
Andhra Pradesh,"Adikavi Nannaya University, Rajahmundry, East Godawari",S.R.V.B.S.J.B.Maharani College
Gujarat,Ahmedabad University,B.K. MAJUMDAR INSTITUTE OF BUSINESS ADMINISTRATION
Gujarat,Ahmedabad University,AES INSTITUTE OF COMPUTER STUDIES
Gujarat,Ahmedabad University,NA
Gujarat,Ahmedabad University,H. L. INSTITUTE OF COMMERCE
Gujarat,Ahmedabad University,POST GRADUATE INSTITUTE OF MANAGEMENT - AMRUT MODY SCHOOL OF MANAGEMENT
Gujarat,Ahmedabad University,"INSTITUTE OF LIFE SCIENCE, AHMEDABAD"
Gujarat,Ahmedabad University,H.L. INSTITUTE OF COMPUTER APPLICATIONS
Gujarat,Ahmedabad University,"INSTITUTE OF INFORMATION AND COMMUNICATION TECHNOLOGY, AHMEDABAD"
Madhya Pradesh,AISECT UNIVERSITY,NA
Madhya Pradesh,"AKS UNIVERSITY, SATNA",NA
Tamil Nadu,"Alagappa University, Alagappa Nagar, Karaikudi","Arumugam Pillai Seethaiammal College, Tiruppathur"
Tamil Nadu,"Alagappa University, Alagappa Nagar, Karaikudi","Alagappa Government Arts College, Karaikudi"
Tamil Nadu,"Alagappa University, Alagappa Nagar, Karaikudi","Caussanel College of Arts and Science, Muthuppettai"
Tamil Nadu,"Alagappa University, Alagappa Nagar, Karaikudi","Government Arts College for Women, Sivaganga"
Tamil Nadu,"Alagappa University, Alagappa Nagar, Karaikudi","ALAGAPPA UNIVERSITY EVENING COLLEGE, RAMANATHAPURAM"
Tamil Nadu,"Alagappa University, Alagappa Nagar, Karaikudi","Dr. Umayal Ramanathan College for Women, Karaikudi"
Tamil Nadu,"Alagappa University, Alagappa Nagar, Karaikudi","Ramasamy Tamil College, Karaikudi"
Tamil Nadu,"Alagappa University, Alagappa Nagar, Karaikudi",NA
Tamil Nadu,"Alagappa University, Alagappa Nagar, Karaikudi","Government Arts College, Paramakudi"
Tamil Nadu,"Alagappa University, Alagappa Nagar, Karaikudi","Idhaya College for Women, Sarugani"
Tamil Nadu,"Alagappa University, Alagappa Nagar, Karaikudi","Matha College of Arts and Science, Manamadurai"
Tamil Nadu,"Alagappa University, Alagappa Nagar, Karaikudi","ALAGAPPA UNIVERSITY EVENING COLLEGE, PARAMAKKUDI"
Tamil Nadu,"Alagappa University, Alagappa Nagar, Karaikudi","Sonai Meenal Arts and Science College, Mudukulathur"
Tamil Nadu,"Alagappa University, Alagappa Nagar, Karaikudi","Sri Sarada Niketan college for Women, Amaravathipudur"
Tamil Nadu,"Alagappa University, Alagappa Nagar, Karaikudi",THIAGI THARMAKKAN AMIRTHAM COLLEGE OF ARTS AND SCIENCE
Tamil Nadu,"Alagappa University, Alagappa Nagar, Karaikudi","Syed Ammal College of Arts and Science, Ramanathapuram"
Tamil Nadu,"Alagappa University, Alagappa Nagar, Karaikudi","The Thassim Beevi Abdul Kadar College for Women, Kilakarai"
Tamil Nadu,"Alagappa University, Alagappa Nagar, Karaikudi","Government Arts College for Women, Ramanathapuram"
Tamil Nadu,"Alagappa University, Alagappa Nagar, Karaikudi","ALAGAPPA UNIVERSITY EVENING COLLEGE, THIRUPPUVANAM"
Tamil Nadu,"Alagappa University, Alagappa Nagar, Karaikudi","Sree Sevugan Annamalai College, Devakottai"
Tamil Nadu,"Alagappa University, Alagappa Nagar, Karaikudi","Ananda College, Devakottai"
Tamil Nadu,"Alagappa University, Alagappa Nagar, Karaikudi","ALAGAPPA UNIVERSITY EVENING COLLEGE, RAMESWARAM"
Tamil Nadu,"Alagappa University, Alagappa Nagar, Karaikudi","Syed Hameetha Arts and Science College, Kilakarai"
Tamil Nadu,"Alagappa University, Alagappa Nagar, Karaikudi","VSS Government Arts College, Poolankurichi"
Tamil Nadu,"Alagappa University, Alagappa Nagar, Karaikudi","Sethupathi Govt. Arts College, Ramanathapuram"
Tamil Nadu,"Alagappa University, Alagappa Nagar, Karaikudi","Raja Doraisingam Government Arts College, Sivaganga"
Tamil Nadu,"Alagappa University, Alagappa Nagar, Karaikudi","Madurai Sivakasi Nadar Pioneer Meenaksmi Women college, Poovanthi"
Tamil Nadu,"Alagappa University, Alagappa Nagar, Karaikudi","Seethalakshmi Achi College for Women, Pallathur"
Tamil Nadu,"Alagappa University, Alagappa Nagar, Karaikudi","Syed Hameedha Arabic College, Kilakarai"
Tamil Nadu,"Alagappa University, Alagappa Nagar, Karaikudi","ALAGAPPA UNIVERSITY EVENING COLLEGE, THONDI"
Tamil Nadu,"Alagappa University, Alagappa Nagar, Karaikudi","PMT Memorial college, Kamuthi"
Tamil Nadu,"Alagappa University, Alagappa Nagar, Karaikudi","Dr.Zakir Hussain College, Ilayangudi"
West Bengal,"Aliah University, Kolkata",NA
Uttar Pradesh,"Aligarh Muslim University, Aligarh",NA
Delhi,All India Institute of Medical Sciences,NA
All Institution,All Institution,All Institution
Karnataka,Alliance University. Bangalore,NA
Haryana,"Amity University Haryana, Gurgaon",NA
Uttar Pradesh,"Amity University, Gautam Budh Nagar",NA
Madhya Pradesh,"Amity University, Gwalior",NA
Rajasthan,"Amity University, Jaipur,",NA
Tamil Nadu,"Amrita Vishwa Vidyapeetham, Coimbatore",NA
Gujarat,"Anand Agricultural University, Anand","Polytechnic in Food Science and Home Economics , Anand"
Gujarat,"Anand Agricultural University, Anand","College of Food Processing and Bio Energy , Anand"
Gujarat,"Anand Agricultural University, Anand","College of Agricultural Engineering and Technology, Godhra"
Gujarat,"Anand Agricultural University, Anand","College of Veterinary Science and Animal Husbandry, Anand"
Gujarat,"Anand Agricultural University, Anand","International Agri-Business Management Institute , Anand"
Gujarat,"Anand Agricultural University, Anand","B.A.College of Agricultural , Anand"
Gujarat,"Anand Agricultural University, Anand","Polytechnic in Agriculture, Vaso"
Gujarat,"Anand Agricultural University, Anand","College of Agricultural Information Technology , Anand"
Gujarat,"Anand Agricultural University, Anand","Polytechnic in Agricultural Engineering, Dahod"
Gujarat,"Anand Agricultural University, Anand","Sheth M.C.Polytehnic in Agriculture , Anand"
Gujarat,"Anand Agricultural University, Anand","Sheth D.M.Polytehnic in Horticulture, Vadodara"
Gujarat,"Anand Agricultural University, Anand","Sheth M.C.College of Dairy Science, Anand"
Andhra Pradesh,"Andhra University, Visakhapatnam",Dr. Lankapalli Bullayya College of Engineering for Women
Andhra Pradesh,"Andhra University, Visakhapatnam",Atchuta Degree College
Andhra Pradesh,"Andhra University, Visakhapatnam",Pydah College (PG Courses)
Andhra Pradesh,"Andhra University, Visakhapatnam",Samata Degree College
Andhra Pradesh,"Andhra University, Visakhapatnam",Christ College Of Education
Andhra Pradesh,"Andhra University, Visakhapatnam",SRI RAGHAVENDRA COLLEGE OF EDUCATION
Andhra Pradesh,"Andhra University, Visakhapatnam",Sri Sai Aditya Instt. Of Pharmaceutical Science and Research
Andhra Pradesh,"Andhra University, Visakhapatnam",SAMD College of Education for Women
Andhra Pradesh,"Andhra University, Visakhapatnam",St. Josephs Autonomous College for Women
Andhra Pradesh,"Andhra University, Visakhapatnam",Sri Murali Krishna Degree College
Andhra Pradesh,"Andhra University, Visakhapatnam",Konathala Arts and Science Degree College
Andhra Pradesh,"Andhra University, Visakhapatnam",NMES College of Education
Andhra Pradesh,"Andhra University, Visakhapatnam",Minerva College of Education
Andhra Pradesh,"Andhra University, Visakhapatnam",Mrs. A.V.N. Degree College
Andhra Pradesh,"Andhra University, Visakhapatnam",KPN College of Education
Andhra Pradesh,"Andhra University, Visakhapatnam",Visakha Institute for Professional Studies
Andhra Pradesh,"Andhra University, Visakhapatnam",Satya Rama Degree College
Andhra Pradesh,"Andhra University, Visakhapatnam",SPACES Institute of PG Studies
Andhra Pradesh,"Andhra University, Visakhapatnam",Sri Shiridi Sai Srinivasa Degree College
Andhra Pradesh,"Andhra University, Visakhapatnam","St. Marys College of Education, Cheepurupalli, Vizianagaram"
Andhra Pradesh,"Andhra University, Visakhapatnam",Sir C.R.R. College Of Engineerng
Andhra Pradesh,"Andhra University, Visakhapatnam",Mohan College Of Education
Andhra Pradesh,"Andhra University, Visakhapatnam",Noble Institute of Science and Tech
Andhra Pradesh,"Andhra University, Visakhapatnam",Gandhi Centenary College of Education
Andhra Pradesh,"Andhra University, Visakhapatnam",Madhu College of Education
Andhra Pradesh,"Andhra University, Visakhapatnam",Benaiah Christian College of Education
Andhra Pradesh,"Andhra University, Visakhapatnam",J.BEERA COLLEGE OF EDUCATION
Andhra Pradesh,"Andhra University, Visakhapatnam",S.B.G.N.M Degree College
Andhra Pradesh,"Andhra University, Visakhapatnam","S.K.S.R.M College of Education, Tallapudi"
Andhra Pradesh,"Andhra University, Visakhapatnam",V.S.M. College of Engineering
Andhra Pradesh,"Andhra University, Visakhapatnam",Mothers Integral College Of Education
Andhra Pradesh,"Andhra University, Visakhapatnam",St. Anns College Of Pharmacy
Andhra Pradesh,"Andhra University, Visakhapatnam",Gandi Institute of Technology and Management
Andhra Pradesh,"Andhra University, Visakhapatnam",Anil Neerukonda Institute Of Technology and Sciences
Andhra Pradesh,"Andhra University, Visakhapatnam",BEST College of Education
Andhra Pradesh,"Andhra University, Visakhapatnam",NA
Andhra Pradesh,"Andhra University, Visakhapatnam",Catherine College of Education
Andhra Pradesh,"Andhra University, Visakhapatnam",S.V.S.R.Degree College
Andhra Pradesh,"Andhra University, Visakhapatnam",Hanna College Of Education
Andhra Pradesh,"Andhra University, Visakhapatnam",M.V.R.Degree College
Andhra Pradesh,"Andhra University, Visakhapatnam",A.M.G. College of Education for Women
Andhra Pradesh,"Andhra University, Visakhapatnam",SVVP V.M.C Mahila Vidya Peeth Degree College for Women
Andhra Pradesh,"Andhra University, Visakhapatnam",Chaitanya Degree College for Women
